cnpj,base_date,financial_statement_type,currency,scale,order,start_of_period,end_of_period,id_account,account_description,value,account_status,type,start_month,end_month,period_type,ticker
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.04,Outras Receitas Operacionais,54182.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.04.01,Efeito na Alienação de Participações Societárias,54182.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.05,Outras Despesas Operacionais,0.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.06,Resultado de Equivalência Patrimonial,417292.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2327184.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06,Resultado Financeiro,-860866.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01,Receitas Financeiras,1984743.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01.01,"Receitas de juros, comissões e taxas",261137.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01.02,Receitas de aplicações financeiras,309714.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01.03,Acréscimo moratório sobre energia elétrica,32179.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01.04,Atualizações monetárias ativas,0.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01.05,Variações cambiais ativas,1156974.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01.06,Ajuste a valor justo,0.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01.07,Atualização de ativo regulatório,0.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01.08,Ganhos com derivativos,0.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01.09,Outras receitas financeiras,224739.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02,Despesas Financeiras,-2845609.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02.01,Encargos de dívidas,-852780.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02.02,Encargos de arrendamento mercantil,-84416.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02.03,Encargos sobre recursos de acionistas,-63793.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02.04,Atualizações cambiais passivas,-1152990.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02.05,Atualizações monetárias passivas,-98885.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02.06,Atualização de passivo regulatório,0.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02.07,Ajuste a valor justo,-155190.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02.08,Perdas com derivativos,-42017.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02.09,Outras despesas financeiras,-395538.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.07,Resultado Antes dos Tributos sobre o Lucro,1466318.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-750446.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.08.01,Corrente,-901323.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.08.02,Diferido,150877.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.09,Resultado Líquido das Operações Continuadas,715872.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.11,Lucro/Prejuízo Consolidado do Período,715872.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.11.01,Atribuído a Sócios da Empresa Controladora,651042.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.11.02,Atribuído a Sócios Não Controladores,64830.0,S,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.01.01,ON,0.47205,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.01.02,PNA,0.51925,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.01.03,PNB,0.51925,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.02.01,ON,0.46817,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.02.02,PNA,0.51499,N,Income Statement,07,09,Quarter,ELET6
00.001.180/0001-26,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.02.03,PNB,0.51499,N,Income Statement,07,09,Quarter,ELET6
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.01,Receita de Venda de Bens e/ou Serviços,1282563.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-934727.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.03,Resultado Bruto,347836.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04,Despesas/Receitas Operacionais,-402707.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.01,Despesas com Vendas,-218199.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.02,Despesas Gerais e Administrativas,-172796.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.04,Outras Receitas Operacionais,0.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.05,Outras Despesas Operacionais,-11712.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.05.02,Honorários Administradores,0.0,N,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.05.03,Outras (despesas) receitas operacionais,-11712.0,N,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.06,Resultado de Equivalência Patrimonial,0.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,-54871.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.06,Resultado Financeiro,-156127.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.06.01,Receitas Financeiras,119841.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.06.02,Despesas Financeiras,-275968.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.07,Resultado Antes dos Tributos sobre o Lucro,-210998.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,71756.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.08.01,Corrente,-3460.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.08.02,Diferido,75216.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.09,Resultado Líquido das Operações Continuadas,-139242.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.11,Lucro/Prejuízo Consolidado do Período,-139242.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.11.01,Atribuído a Sócios da Empresa Controladora,-139242.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.11.02,Atribuído a Sócios Não Controladores,0.0,S,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.01.01,ON,-0.3045,N,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.02.01,ON,-0.2996,N,Income Statement,01,03,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.01,Receita de Venda de Bens e/ou Serviços,1477826.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-1080244.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.03,Resultado Bruto,397582.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04,Despesas/Receitas Operacionais,-428079.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.01,Despesas com Vendas,-251702.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.02,Despesas Gerais e Administrativas,-163842.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.04,Outras Receitas Operacionais,0.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.05,Outras Despesas Operacionais,-12535.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.05.02,Honorários Administradores,0.0,N,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.05.03,Outras (despesas) receitas operacionais,-12535.0,N,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.06,Resultado de Equivalência Patrimonial,0.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,-30497.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.06,Resultado Financeiro,-158389.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.06.01,Receitas Financeiras,121955.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.06.02,Despesas Financeiras,-280344.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.07,Resultado Antes dos Tributos sobre o Lucro,-188886.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,61318.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.08.01,Corrente,-759.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.08.02,Diferido,62077.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.09,Resultado Líquido das Operações Continuadas,-127568.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.11,Lucro/Prejuízo Consolidado do Período,-127568.0,S,Income Statement,04,06,Quarter,AMER3
00.776.574/0001-56,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.11.01,Atribuído a Sócios da Empresa Controladora,-127568.0,S,Income Statement,04,06,Quarter,AMER3
